"Probe.set"	"Name"	"GB.acc"	"Symbol"	"Cytoband"	"C_1"	"C_2"	"C_3"	"C_4"	"C_5"	"C_6"	"C_7"	"C_8"	"C_9"	"C_10"	"C_11"	"C_12"	"C_13"	"C_14"	"DMD_4"	"DMD_5"	"DMD_6"	"DMD_7"	"DMD_10"	"DMD_11"	"DMD_12"	"DMD_13"	"DMD_14"	"DMD_15"	"DMD_16"	"DMD_17"	"DMD_18"	"DMD_19"	"DMD_20"	"DMD_21"	"DMD_22"	"DMD_23"	"DMD_24"
"239"	"201655_s_at"	"heparan sulfate proteoglycan 2"	"M85289"	"HSPG2"	"Chr:1p36.1-p34"	9.186552048	9.458129883	9.513533592	8.739644051	9.83366394	8.683372498	9.394874573	8.956036568	8.635048866	9.054386139	9.076025963	8.925350189	9.59901619	8.674506187	9.981188774	9.31755352	8.698847771	9.020451546	10.00052929	9.70480442	9.366991043	9.363034248	9.871220589	9.263306618	10.16766739	9.655652046	9.554578781	9.744933128	8.596922874	10.14585876	9.459870338	9.070249557	9.130946159
"240"	"201661_s_at"	"acyl-CoA synthetase long-chain family member 3"	"NM_004457"	"ACSL3"	"Chr:2q34-q35"	6.827569008	7.604157925	6.450074673	6.509406567	7.826801777	6.798352242	5.861262798	7.691113949	6.675731659	8.342891693	7.254821777	7.81826067	7.076974392	6.625730038	7.554578304	7.610560894	7.109169483	7.070501804	6.067660332	6.039273739	8.285262108	6.095520496	6.228307724	7.09923172	6.228372097	5.684951305	6.064561367	6.36639452	7.391434193	6.580945969	7.74759531	6.457785606	6.983433247
"241"	"201662_s_at"	"acyl-CoA synthetase long-chain family member 3"	"D89053"	"ACSL3"	"Chr:2q34-q35"	6.436798096	6.55843401	6.280379295	6.574064732	6.589253426	6.464491844	6.284033298	6.589740753	6.213272572	7.546408176	6.545682907	7.235835552	7.069682598	6.404152393	6.939334393	7.430168152	7.841199398	6.206055164	6.052304745	6.380262852	7.289477825	5.957003593	6.168457985	6.651399136	6.46239233	5.566767693	6.320157051	6.489961624	6.9548769	6.60679388	7.213201046	6.462927818	6.971650124
"242"	"201666_at"	"TIMP metallopeptidase inhibitor 1"	"NM_003254"	"TIMP1"	"Chr:Xp11.3-p11.23"	8.078870773	8.125701904	8.90366745	8.861966133	8.543213844	7.810882568	8.761871338	8.36503315	7.74263525	8.040958405	7.909151077	8.029986382	9.348189354	7.316710949	9.856220245	9.776217461	10.32091045	9.330760002	9.585216522	9.93944931	10.19230843	9.808076859	10.10326004	10.27466583	10.70457458	9.487612724	11.53725338	10.10303879	10.24870396	10.36973572	10.13078213	9.431262016	9.660745621
"243"	"201667_at"	"gap junction protein, alpha 1, 43kDa"	"NM_000165"	"GJA1"	"Chr:6q21-q23.2"	5.741671562	5.527858734	6.025313854	5.735048771	7.547326565	5.440852642	5.380031109	6.790871143	4.793982983	6.518834114	6.803726673	6.432386875	8.080450058	5.125936031	7.723328114	7.779359818	6.183835506	6.29237175	7.024786472	5.906298637	8.733310699	6.791593552	6.767950058	8.163658142	6.703813553	6.447360992	7.103470325	7.291666508	7.142379761	7.162895679	7.034310341	6.604847908	6.965372086
"244"	"201669_s_at"	"myristoylated alanine-rich protein kinase C substrate"	"NM_002356"	"MARCKS"	"Chr:6q22.2"	7.117995739	6.194289207	8.174612045	6.504504681	8.242763519	7.097432137	6.762066364	7.834227562	7.089528561	7.84501791	7.582006931	7.794591904	8.928154945	6.18456316	9.041279793	9.401363373	8.737199783	8.388792992	7.859852791	7.97132349	9.64545536	8.259526253	8.700568199	8.194784164	8.427442551	7.184298992	8.043931007	8.599293709	8.860004425	8.392954826	7.968834877	7.547161579	7.931951046
"245"	"201670_s_at"	"myristoylated alanine-rich protein kinase C substrate"	"M68956"	"MARCKS"	"Chr:6q22.2"	6.336735725	6.150350571	6.85278511	6.192063332	7.974146366	6.190073967	6.211335182	7.534326553	6.075375557	7.383061886	6.523563862	6.704303741	8.136548996	6.050496101	8.660821915	8.40855217	7.902472496	7.5229249	7.67263937	6.865049362	9.069418907	6.622677803	7.698060036	7.87032938	7.715533733	6.821450233	7.539260864	7.419795513	7.433074951	7.72478199	8.075004578	6.275903225	7.260311127
"246"	"201673_s_at"	"glycogen synthase 1 (muscle)"	"NM_002103"	"GYS1"	"Chr:19q13.3"	10.29459095	10.12047958	9.762472153	10.10196114	10.56914234	9.870353699	10.12672901	10.33749294	9.109004021	10.66841221	10.53172207	10.40868092	10.06452656	9.893052101	9.913358688	10.07743549	9.902504921	9.712480545	9.270097733	9.772878647	9.894223213	9.298129082	9.937128067	9.665986061	10.03913975	9.15725708	9.764744759	10.13211536	9.647587776	10.25220776	10.45722866	9.305923462	10.13977623
"247"	"201694_s_at"	"early growth response 1"	"NM_001964"	"EGR1"	"Chr:5q31.1"	6.719813824	7.24857378	7.999836445	7.553598404	8.688251495	7.832361698	8.425226212	6.842854977	7.208837509	7.317907333	7.803796768	7.077887535	6.550811768	7.39343214	7.508088112	7.621117115	8.036520958	7.196258068	8.941779137	8.264021873	7.64165926	7.260557652	7.579367161	7.844577789	6.913848877	9.563925743	7.543691635	7.360701084	7.598928452	7.037855148	7.205634117	7.984722137	7.369598866
"248"	"201713_s_at"	"RAN binding protein 2"	"D42063"	"RANBP2"	"Chr:2q12.3"	5.753007889	6.954066753	6.301651955	6.848238945	7.161579609	6.557407856	6.616327763	7.069939137	6.052330971	6.997966766	7.106352806	6.880735874	6.762597084	6.692641735	6.935675144	7.477313519	8.263219833	6.244341373	5.780281544	6.392017841	7.657974243	6.929659843	6.552662849	7.19383049	6.442237854	5.605023861	6.369879246	6.856488228	7.236540794	6.67979908	6.771932602	5.978171825	6.877654076
"249"	"201720_s_at"	"lysosomal associated multispanning membrane protein 5"	"AI589086"	"LAPTM5"	"Chr:1p34"	7.027093887	7.258013248	7.417052746	7.161492825	7.095549583	7.569990158	6.978257656	7.078291416	7.319557667	7.096258163	7.387940407	7.583788395	7.403680325	7.423238754	8.372486115	8.308209419	7.794237614	7.932586193	8.097417831	7.939965248	8.486165047	8.087103844	8.458014488	8.118337631	8.847182274	7.857708931	8.857426643	8.257591248	8.353899002	8.366904259	7.843822956	7.808917046	7.970888615
"250"	"201721_s_at"	"lysosomal associated multispanning membrane protein 5"	"NM_006762"	"LAPTM5"	"Chr:1p34"	7.514154434	7.563092709	7.865572929	7.657369137	7.46950531	7.445122242	7.35595417	7.823378086	7.868049622	7.569544792	7.807143211	7.97021246	8.392481804	7.768045425	9.206232071	9.282823563	8.560357094	8.818851471	8.814953804	8.760739326	9.986036301	8.964874268	9.270589828	9.105205536	9.784290314	8.272841454	9.73579216	9.267926216	9.277420998	9.463748932	9.047049522	8.031416893	8.633029938
"251"	"201730_s_at"	"translocated promoter region (to activated MET oncogene)"	"BF110993"	"TPR"	"Chr:1q25"	7.950280666	8.293219566	7.586382389	7.767468929	9.363495827	7.332779408	7.908482552	9.526760101	7.925056458	9.632777214	8.209716797	8.775355339	8.717294693	7.454928398	8.766328812	9.233016968	9.087138176	8.242938042	7.966418743	7.24403429	9.905057907	7.393301487	7.039606571	9.399339676	7.721776009	7.300106525	7.663057804	7.185191154	8.643499374	7.599057198	9.488478661	8.420735359	8.830227852
"252"	"201736_s_at"	"membrane-associated ring finger (C3HC4) 6"	"BF000409"	"39513"	"Chr:5p15.2"	8.183141708	7.610796452	8.042786598	8.925877571	8.034743309	8.631012917	8.034814835	8.34154892	8.181502342	8.306801796	8.5592556	9.145170212	8.988111496	8.937789917	7.73176527	8.80329895	8.99846077	7.846963406	7.491876125	8.236194611	8.511815071	8.043066978	7.95993185	8.016360283	8.039416313	7.408837795	7.823812008	8.227389336	8.933629036	7.763121128	8.449694633	7.713533878	8.833267212
"253"	"201737_s_at"	"membrane-associated ring finger (C3HC4) 6"	"NM_005885"	"39513"	"Chr:5p15.2"	6.776935577	7.111417294	6.846355438	7.836986065	7.89497757	7.525866032	6.826618195	7.89645195	6.409273148	8.279481888	8.213777542	8.291060448	8.297916412	7.618661404	7.181026936	7.798260689	7.630404949	6.534189224	6.337247849	6.420488358	7.939417362	7.029857159	6.456351757	7.184128761	6.608883381	6.254404545	6.760343552	7.335250378	7.644909859	6.84215641	7.307370186	6.813639641	7.537089348
"254"	"201738_at"	"eukaryotic translation initiation factor 1B"	"NM_005875"	"EIF1B"	"Chr:3p22.1"	8.547923088	9.149999619	8.872438431	9.302807808	9.252523422	8.742705345	8.975977898	9.898440361	8.282536507	9.9059515	9.419486046	9.699566841	9.427986145	9.141711235	9.208781242	9.525758743	8.849050522	8.789400101	8.197619438	8.339494705	9.332440376	9.085449219	8.179746628	9.280257225	8.76853466	7.662503242	8.605721474	9.421408653	8.649053574	8.975977898	9.542104721	8.454883575	8.690291405
"255"	"201739_at"	"serum/glucocorticoid regulated kinase"	"NM_005627"	"SGK"	"Chr:6q23"	8.650953293	8.360432625	8.893535614	8.597714424	9.073836327	8.525205612	8.38859272	9.723620415	7.180316448	8.032692909	9.170812607	8.53472805	9.465041161	7.84251976	9.312662125	9.891467094	9.701086998	8.304334641	8.414850235	8.651137352	9.575299263	7.076838017	8.666079521	8.20492363	8.630758286	8.423660278	8.558998108	7.492500305	9.461150169	8.368225098	9.2491436	8.203588486	8.773897171
"256"	"201743_at"	"CD14 molecule"	"NM_000591"	"CD14"	"Chr:5q22-q32|5q31.1"	6.836977005	7.086269855	7.202251434	6.74682951	7.156889439	6.64967823	7.211558342	7.061335564	6.736518383	7.552113056	6.661888123	7.510525227	7.958262444	6.530268192	8.875117302	8.373087883	8.281821251	8.441678047	8.290373802	8.25642395	9.251278877	8.603116989	8.478343964	9.935915947	9.223189354	7.34608984	9.364100456	8.685808182	8.902780533	9.003556252	8.545509338	8.201022148	8.596817017
"257"	"201744_s_at"	"lumican"	"NM_002345"	"LUM"	"Chr:12q21.3-q22"	5.772763252	4.548397064	7.10535574	4.940670013	6.484346867	5.340409756	6.201898098	7.223275661	6.192941666	7.040587902	6.476306438	6.123139858	8.935725212	4.862714291	8.37321949	9.020980835	8.27541256	9.098215103	7.54851675	8.596208572	9.824277878	8.716324806	8.623882294	8.705401421	9.023861885	7.414586067	8.190951347	8.203093529	9.318498611	8.847466469	8.359716415	8.012276649	8.548291206
"258"	"201753_s_at"	"adducin 3 (gamma)"	"NM_019903"	"ADD3"	"Chr:10q24.2-q24.3"	7.317207813	7.214673042	7.705760956	7.238008976	8.81760788	7.448055267	7.549000263	8.783596039	8.071087837	8.104402542	8.219485283	8.050423622	8.42416954	7.268507004	8.990489006	9.292657852	8.676269531	7.69481802	8.131496429	8.270773888	9.794211388	8.287426949	7.990692139	8.331377029	7.980247498	7.69981432	7.762833118	8.306526184	8.982552528	8.136464119	8.870898247	7.988022804	7.692260265
"259"	"201761_at"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"	"NM_006636"	"MTHFD2"	"Chr:2p13.1"	7.528687954	6.728951931	7.640646458	7.613686562	7.88233614	7.385284901	7.571289539	8.270537376	7.639965534	7.070125103	7.414167404	6.8486619	7.050779343	6.825318813	7.788508415	8.203558922	9.7892313	7.351345062	7.546994209	7.301571369	8.223552704	8.151164055	7.467017174	8.457475662	7.688971996	7.058545589	7.6610322	8.131748199	7.929112911	7.638317585	7.904623508	6.96516037	7.425891876
"260"	"201762_s_at"	"proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"	"NM_002818"	"PSME2"	"Chr:14q11.2"	8.101462364	8.206232071	8.032756805	7.624554634	8.5376091	7.578933239	8.006500244	8.260272026	7.617690563	7.93371582	8.762834549	7.56390667	7.981174946	7.140988827	8.692477226	8.407999992	8.145493507	8.396242142	8.243805885	8.514391899	8.560008049	8.936387062	9.037920952	8.623457909	8.964735985	8.475710869	8.915933609	9.249663353	9.184536934	9.016018867	8.370594978	7.860134602	8.837751389
"261"	"201772_at"	"antizyme inhibitor 1"	"NM_015878"	"AZIN1"	"Chr:8q22.3"	6.927608013	6.459135532	6.916270256	6.380308628	6.98030138	6.292623997	6.407432079	7.029862404	6.340463161	6.5478549	6.923875332	7.102181435	7.127493382	6.491176128	7.041217804	7.953026295	8.444478989	6.14313364	6.264651775	6.566395283	7.152581215	6.672739506	7.182156563	7.677327156	6.969735146	6.254593849	6.80353117	7.18719244	7.724318027	7.049918652	7.042518139	6.231719494	7.591096401
"262"	"201785_at"	"ribonuclease, RNase A family, 1 (pancreatic)"	"NM_002933"	"RNASE1"	"Chr:14q11.2"	9.275941849	8.98297596	9.261880875	8.860355377	9.326984406	8.480496407	8.871364594	9.632745743	8.527444839	9.610010147	9.042877197	9.640468597	10.4162569	8.994257927	10.1066227	9.427458763	9.078746796	9.584402084	9.737926483	9.626039505	9.967442513	10.28966141	9.793286324	9.978364944	9.980546951	9.909895897	10.67411137	10.83745766	9.682592392	10.12087822	10.05791664	9.130531311	9.6281147
"263"	"201786_s_at"	"adenosine deaminase, RNA-specific"	"NM_001111"	"ADAR"	"Chr:1q21.1-q21.2"	7.911050797	8.34161377	8.357953072	7.990243435	8.904485703	7.867685318	7.849653721	8.549233437	7.855935574	8.683532715	8.329667091	8.234183311	8.635803223	7.93157196	8.928504944	9.176107407	8.490930557	8.479917526	8.805058479	8.479801178	9.460272789	9.281653404	8.785322189	8.885190964	8.682227135	8.638368607	9.003479004	9.3805933	8.777513504	8.616288185	8.789415359	8.316754341	8.365857124
"264"	"201792_at"	"AE binding protein 1"	"NM_001129"	"AEBP1"	"Chr:7p13"	7.35311079	7.587239265	7.421486855	7.226204395	8.264252663	7.879343987	7.233110428	7.21186161	7.282402515	7.257239342	7.151659966	7.000183582	7.691775799	7.039250374	8.297912598	7.977481365	7.07703352	7.528390408	9.278562546	7.581458092	8.151015282	7.595190048	8.305109024	8.643579483	7.882421494	7.442364216	8.074803352	8.193779945	7.026741505	8.161637306	7.155786037	7.405695438	7.817216396
"265"	"201798_s_at"	"fer-1-like 3, myoferlin (C. elegans)"	"NM_013451"	"FER1L3"	"Chr:10q24"	6.138944149	6.169942379	6.761567593	6.167839527	6.433237553	5.67726326	5.991004944	6.478606701	6.239364147	6.273480892	6.344082832	6.118588448	6.855293274	5.987719059	7.500274658	7.98047781	7.646348953	7.213811398	7.079576492	7.561468124	8.1921978	7.822510242	7.080278397	7.717049122	7.559843063	6.770958424	7.905929565	7.226049423	8.099337578	7.798501492	7.881958008	7.315511227	7.620901585
"266"	"201811_x_at"	"SH3-domain binding protein 5 (BTK-associated)"	"NM_004844"	"SH3BP5"	"Chr:3p24.3"	7.276517391	9.78507328	8.1098423	8.927155495	8.621612549	7.949428558	7.418860912	7.744916916	7.702798843	7.340641975	7.998913288	7.891633987	8.693341255	7.177202702	8.725679398	8.31491375	7.845331669	7.966966152	8.438970566	8.523751259	8.473845482	9.059412003	8.342293739	8.683246613	8.434370995	7.951615334	8.500811577	9.18732357	8.382352829	8.904439926	8.641368866	7.649559021	8.552308083
"267"	"201829_at"	"neuroepithelial cell transforming gene 1"	"AW263232"	"NET1"	"Chr:10p15"	5.651745796	6.951873302	6.222892284	6.012699604	7.271686554	5.540091515	6.35723877	7.02041626	5.562536716	6.154875278	6.31505394	6.331587315	6.07704401	5.391127586	6.998836994	6.330541611	6.586379528	5.849405766	6.599793434	6.351213932	6.880185604	6.846055508	6.852545738	6.464924335	6.70851469	6.402953625	6.57948494	6.566435814	5.917077065	6.661303043	6.226530552	6.207942009	6.351629257
"268"	"201842_s_at"	"EGF-containing fibulin-like extracellular matrix protein 1"	"AI826799"	"EFEMP1"	"Chr:2p16"	7.506466389	6.283261299	7.782877922	6.72639513	7.692305565	6.970664024	7.635632038	7.722759247	6.977926254	7.866995811	7.887870312	8.510661125	8.088625908	6.891900539	8.709815025	8.275642395	8.528752327	8.457073212	8.158794403	8.646284103	9.026111603	9.297373772	8.403012276	9.152188301	9.462010384	7.861047745	10.19039249	9.621510506	8.939055443	9.100500107	9.194329262	8.074619293	8.806360245
"269"	"201847_at"	"lipase A, lysosomal acid, cholesterol esterase (Wolman disease)"	"NM_000235"	"LIPA"	"Chr:10q23.2-q23.3"	7.313889027	7.089128971	7.857719898	7.147239685	7.604245186	7.214911461	7.280861855	7.618915081	7.344053268	7.385599613	7.577456474	7.489806652	8.132708549	7.266438007	8.86337471	8.506915092	8.615960121	7.851360321	7.904838562	8.269228935	9.498118401	7.998861313	8.337240219	8.299017906	8.26253891	7.99992466	9.064022064	7.950599194	8.872016907	8.741961479	8.524662018	7.801063538	8.032817841
"270"	"201848_s_at"	"BCL2/adenovirus E1B 19kDa interacting protein 3"	"U15174"	"BNIP3"	"Chr:10q26.3"	8.120821953	9.262386322	7.781788826	8.363398552	8.539646149	7.931132317	8.356899261	8.243763924	7.961295605	8.918106079	8.74908638	8.678980827	8.575291634	8.030673027	8.063506126	7.825642109	7.617910862	7.97134304	7.946307182	7.954888344	7.648447514	8.249834061	7.632489681	7.765764713	7.871276855	6.967679977	7.775508404	8.625164986	7.633807659	8.178985596	8.093717575	7.412232876	8.320648193
"271"	"201849_at"	"BCL2/adenovirus E1B 19kDa interacting protein 3"	"NM_004052"	"BNIP3"	"Chr:10q26.3"	8.583400726	10.91950226	8.515803337	9.191329956	10.11791897	8.572928429	9.130965233	9.721106529	9.094535828	10.35713768	10.00803947	9.848205566	9.903756142	8.626349449	9.097223282	9.426502228	8.822974205	8.987715721	8.551026344	8.463316917	9.284833908	9.414863586	8.131101608	9.334534645	8.434096336	7.96667099	8.306903839	9.596481323	8.69904232	8.995345116	8.894433022	7.947771072	9.034989357
"272"	"201852_x_at"	"collagen, type III, alpha 1 (Ehlers-Danlos syndrome type IV, autosomal dominant)"	"AI813758"	"COL3A1"	"Chr:2q31"	11.74223137	8.717017174	12.34253216	9.392492294	11.92997169	10.40798759	11.80536366	10.36056709	10.89470291	10.88700771	11.02291584	10.6276226	12.83251476	9.839801788	12.83822823	13.02542782	12.59017467	12.91638374	13.00735855	13.20776558	12.97296047	12.54890156	13.3562355	12.71433067	13.27938652	12.90200615	12.42258167	12.27990818	12.99700928	12.9835825	12.30040741	11.98515034	12.82488632
"273"	"201858_s_at"	"serglycin"	"J03223"	"SRGN"	"Chr:10q22.1"	7.10425806	7.118933201	7.533364296	7.055229187	7.741268635	6.497765541	7.105334282	7.977331638	6.853343964	7.713232517	7.294091225	7.793557167	7.728390694	6.997606277	8.195508003	8.765852928	8.005228043	7.529324055	7.806464195	7.640132427	8.933872223	9.060461044	8.279713631	8.736824036	7.929563999	7.835577965	8.64153862	8.374746323	8.77735424	8.155884743	8.260774612	7.890677929	7.965988159
"274"	"201859_at"	"serglycin"	"NM_002727"	"SRGN"	"Chr:10q22.1"	6.342008114	7.176663876	7.074428558	6.36515522	7.929516315	6.338610172	6.642525673	7.894501209	6.683731556	7.841721058	7.525252819	7.349588871	7.936383247	6.578963757	8.320533752	9.374465942	8.278491974	7.618704319	7.449642658	7.584609985	9.45283699	9.112731934	7.894127846	9.419356346	8.000050545	7.562022686	8.893605232	7.969580173	9.053427696	8.285630226	8.541235924	7.820236206	7.764327049
"275"	"201862_s_at"	"leucine rich repeat (in FLII) interacting protein 1"	"NM_004735"	"LRRFIP1"	"Chr:2q37.3"	6.671506405	6.424823761	6.043196201	6.305797577	7.320548058	6.206210613	6.226070881	7.805958271	6.165890694	7.597950459	6.866132736	7.359391212	6.824017048	6.16867733	7.658913136	8.150700569	7.09306097	6.709382057	5.623390675	6.569661617	8.403333664	6.352620602	6.75718689	7.954498768	6.875842094	6.163036346	6.673690319	6.45806551	7.520798683	6.77548027	7.340821743	6.588542461	6.881945133
"276"	"201865_x_at"	"nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)"	"AI432196"	"NR3C1"	"Chr:5q31.3"	8.877495766	8.752589226	9.182986259	9.142104149	9.897921562	9.465664864	9.118489265	10.66300964	9.529481888	10.26023674	9.92229557	10.09820461	10.07243919	9.435729027	9.880850792	10.06084728	9.945354462	9.652357101	9.529481888	8.44567585	10.59661961	9.283884048	9.245373726	9.442585945	9.027180672	8.729480743	8.807059288	9.611709595	9.933265686	9.282492638	10.29260921	9.312898636	9.619386673
"277"	"201877_s_at"	"protein phosphatase 2, regulatory subunit B', gamma isoform"	"NM_002719"	"PPP2R5C"	"Chr:14q32"	7.298363209	7.364915848	7.485436916	7.609946728	8.127972603	7.06041193	6.932020187	8.276926994	7.020593643	8.003704071	8.165643692	8.114505768	7.764902115	7.397597313	7.798994064	8.044653893	7.411014557	7.278390884	6.709952354	7.103331566	8.2479496	7.831541061	7.030531406	7.85197401	7.389511585	6.298866749	7.228933811	7.467280865	7.868889809	7.492787361	8.128818512	7.159128189	7.507845402
"278"	"201887_at"	"interleukin 13 receptor, alpha 1"	"NM_001560"	"IL13RA1"	"Chr:Xq24"	6.668405533	7.198551178	7.11972332	7.143331528	7.697952747	6.748408318	7.255804539	7.409972668	7.203041553	7.603157043	7.551129341	7.537385941	7.183684826	6.85960722	7.771404743	8.142755508	7.745841503	6.887970924	7.351933002	7.273313999	8.385972023	7.817651749	7.217638493	8.221236229	7.619326591	6.940834999	8.061112404	8.000464439	7.972404003	8.228841782	7.847521305	7.572956562	7.843763351
